^#chr	start	end	Ensembl ID	Gene Name	PeakID	signalValue	Contact	adaptedActivity	scaledContact	intergenicScore	TSS-dist	ABC-Score
2	127372697	127372884	MGP_C57BL6NJ_G0026789	Zfp106	2:127372697-127372884	4.0796199	13.37039	0.050262116	39.599515	0.050262116	61627.182	0.023451591
2	127409784	127409974	MGP_C57BL6NJ_G0026789	Zfp106	2:127409784-127409974	2.51054	27.769745	0.060039341	82.246548	0.060039341	25604.727	0.081451923
2	127422686	127423456	MGP_C57BL6NJ_G0026789	Zfp106	2:127422686-127423456	3.2950799	33.021533	0.090974664	97.800936	0.090974664	18563.636	0.13831274
2	127431000	127431746	MGP_C57BL6NJ_G0026789	Zfp106	2:127431000-127431746	11.86235	20.223375	0.20713459	59.89622	0.20713459	17805	0.18240075
2	127456093	127456630	MGP_C57BL6NJ_G0026789	Zfp106	2:127456093-127456630	5.7945199	33.764025	0.1327832	100	0.1327832	21725.091	0.22135181
2	127459932	127460675	MGP_C57BL6NJ_G0026789	Zfp106	2:127459932-127460675	9.9329205	23.619607	0.16086138	69.954949	0.16086138	25421.818	0.18598323
2	127471175	127471353	MGP_C57BL6NJ_G0026789	Zfp106	2:127471175-127471353	3.6088901	16.785088	0.050114464	49.712936	0.050114464	36664.818	0.034755744
2	127504659	127505758	MGP_C57BL6NJ_G0026789	Zfp106	2:127504659-127505758	10.52529	9.6985424	0.068991811	28.724485	0.068991811	70148.818	0.021771952
2	138773376	138774414	MGP_C57BL6NJ_G0026946	Cenpb	2:138773376-138774414	5.7425699	10.145788	0.066423888	25.647501	0.066423888	54931	0.021831544
2	138808784	138810192	MGP_C57BL6NJ_G0026946	Cenpb	2:138808784-138810192	10.0182	9.8461367	0.085483359	24.890014	0.085483359	19153	0.027266025
2	138823909	138824365	MGP_C57BL6NJ_G0026946	Cenpb	2:138823909-138824365	4.5915699	39.558583	0.18042339	100	0.18042339	4980	0.23121071
2	138828517	138829781	MGP_C57BL6NJ_G0026946	Cenpb	2:138828517-138829781	5.8566799	39.558583	0.23551814	100	0.23551814	0	0.30181407
2	138835592	138836817	MGP_C57BL6NJ_G0026946	Cenpb	2:138835592-138836817	7.2087002	20.898186	0.14593185	52.82845	0.14593185	6248	0.098794569
2	138860152	138861570	MGP_C57BL6NJ_G0026946	Cenpb	2:138860152-138861570	10.9872	12.409992	0.10890018	31.371174	0.10890018	30808	0.04377987
2	138914763	138915816	MGP_C57BL6NJ_G0026946	Cenpb	2:138914763-138915816	10.87756	7.9166709	0.090967709	20.012524	0.090967709	85419	0.023329436
2	139085166	139085527	MGP_C57BL6NJ_G0026946	Cenpb	2:139085166-139085527	6.5901599	8.6338993	0.089065441	21.825603	0.089065441	255822	0.024910967
2	76376341	76377181	MGP_C57BL6NJ_G0026261	Atp5g3	2:76376341-76377181	16.16157	8.6786848	0.29615959	12.049008	0.29615959	51328.6	0.029609983
2	76404483	76405516	MGP_C57BL6NJ_G0026261	Atp5g3	2:76404483-76405516	10.90658	14.520449	0.16260072	20.159392	0.16260072	22993.6	0.027199502
2	76427837	76429046	MGP_C57BL6NJ_G0026261	Atp5g3	2:76427837-76429046	10.55206	72.02821	1.0926266	100	1.0926266	1.2	0.9066357
2	108575465	108576471	MGP_C57BL6NJ_G0026621	Pdhx	2:108575465-108576471	11.96397	39.065507	0.8707451	100	0.8707451	0	0.88829183
2	120382465	120382630	MGP_C57BL6NJ_G0026722	Actc1	2:120382465-120382630	2.8187699	73.306088	0.29970323	100	0.29970323	1831.5	0.2203
2	120384004	120384330	MGP_C57BL6NJ_G0026722	Actc1	2:120384004-120384330	2.6312301	73.306088	0.27976323	100	0.27976323	231	0.20564289
2	120385406	120385832	MGP_C57BL6NJ_G0026722	Actc1	2:120385406-120385832	4.21381	62.352418	0.40772087	85.057625	0.40772087	945.5	0.25491727
2	120388473	120389006	MGP_C57BL6NJ_G0026722	Actc1	2:120388473-120389006	4.3203802	62.352418	0.41803242	85.057625	0.41803242	4012.5	0.26136431
2	141372538	141372901	MGP_C57BL6NJ_G0026972	Bmp2	2:141372538-141372901	2.92679	49.072182	0.71024902	100	0.71024902	1527	0.42338123
2	141374339	141375738	MGP_C57BL6NJ_G0026972	Bmp2	2:141374339-141375738	5.0856199	44.909047	0.9599212	91.516302	0.9599212	0	0.52366676
2	147874060	147874343	MGP_C57BL6NJ_G0026986	Ism1	2:147874060-147874343	9.4145098	23.7053	1.5922643	48.806978	1.5922643	11823	0.25219428
2	147885070	147885923	MGP_C57BL6NJ_G0026986	Ism1	2:147885070-147885923	5.8355198	48.569489	1.2797741	100	1.2797741	243	0.41530911
2	147886214	147886866	MGP_C57BL6NJ_G0026986	Ism1	2:147886214-147886866	3.6544099	48.569489	0.80144001	100	0.80144001	49	0.26008132
2	148483918	148484469	MGP_C57BL6NJ_G0026986	Ism1	2:148483918-148484469	20.30657	4.8119947	0.73543252	9.9074435	0.73543252	597753	0.023645178
2	9968618	9969338	MGP_C57BL6NJ_G0003612	E030013I19Rik	2:9968618-9969338	6.27634	9.3955065	0.19362791	19.999875	0.19362791	27984.5	0.024324111
2	9986531	9986753	MGP_C57BL6NJ_G0003612	E030013I19Rik	2:9986531-9986753	4.7072501	29.180705	0.31424259	62.115912	0.31424259	10569.5	0.12260541
2	9997692	9998439	MGP_C57BL6NJ_G0003612	E030013I19Rik	2:9997692-9998439	11.00508	46.977826	0.850016	100	0.850016	370.5	0.53391098
2	10003614	10003775	MGP_C57BL6NJ_G0003612	E030013I19Rik	2:10003614-10003775	3.13817	46.977826	0.27099544	100	0.27099544	6292.5	0.17021731
2	10012587	10013020	MGP_C57BL6NJ_G0003612	E030013I19Rik	2:10012587-10013020	4.8253798	11.512702	0.15769817	24.506672	0.15769817	15265.5	0.024274636
2	10013570	10013804	MGP_C57BL6NJ_G0003612	E030013I19Rik	2:10013570-10013804	6.4934502	11.512702	0.21221235	24.506672	0.21221235	16248.5	0.032666058
2	10014246	10014709	MGP_C57BL6NJ_G0003612	E030013I19Rik	2:10014246-10014709	3.9890699	11.512702	0.13036673	24.506672	0.13036673	16924.5	0.020067482
2	45407809	45408468	MGP_C57BL6NJ_G0026135	Zeb2	2:45407809-45408468	4.7395701	5.4950037	0.092759407	14.266603	0.092759407	85493	0.026626567
2	45489434	45489749	MGP_C57BL6NJ_G0026135	Zeb2	2:45489434-45489749	2.5534201	18.47296	0.067057304	47.961092	0.067057304	13608.571	0.03122808
2	45494925	45495744	MGP_C57BL6NJ_G0026135	Zeb2	2:45494925-45495744	3.5569	37.653347	0.099322424	97.758869	0.099322424	8434	0.097464744
2	45496216	45496846	MGP_C57BL6NJ_G0026135	Zeb2	2:45496216-45496846	3.868	37.653347	0.10800954	97.758869	0.10800954	7532.9286	0.10598938
2	45500936	45501644	MGP_C57BL6NJ_G0026135	Zeb2	2:45500936-45501644	3.46051	38.516553	0.096629627	100	0.096629627	7592.8929	0.095291441
2	45503774	45504830	MGP_C57BL6NJ_G0026135	Zeb2	2:45503774-45504830	3.33706	38.516553	0.093182467	100	0.093182467	10123.464	0.091892019
2	45507292	45507723	MGP_C57BL6NJ_G0026135	Zeb2	2:45507292-45507723	9.2424097	22.018177	0.25137774	57.165492	0.25137774	13419.357	0.18302062
2	45521331	45521537	MGP_C57BL6NJ_G0026135	Zeb2	2:45521331-45521537	4.3934398	8.6641069	0.10575315	22.494502	0.10575315	27449.857	0.023899349
2	975926	976968	MGP_C57BL6NJ_G0025736	Ccdc3	2:975926-976968	17.49786	0.35848667	0.083541698	78.760785	0.083541698	1285632	0.022591142
2	2120689	2121200	MGP_C57BL6NJ_G0025736	Ccdc3	2:2120689-2121200	14.13892	0.45515883	0.073751059	100	0.073751059	141400	0.025321714
2	2549337	2549926	MGP_C57BL6NJ_G0025736	Ccdc3	2:2549337-2549926	22.1462	0.45515883	0.11788742	100	0.11788742	286738	0.040475508
2	138050763	138051959	MGP_C57BL6NJ_G0026930	Avp	2:138050763-138051959	12.0486	5.6346589	0.081640128	17.906113	0.081640128	137351	0.032977477
2	138168094	138169061	MGP_C57BL6NJ_G0026930	Avp	2:138168094-138169061	12.56052	17.886569	0.26462423	56.840871	0.26462423	20249	0.33931476
2	138190844	138191018	MGP_C57BL6NJ_G0026930	Avp	2:138190844-138191018	2.9812601	31.467795	0.12799981	100	0.12799981	1535	0.28874984
2	138227760	138227933	MGP_C57BL6NJ_G0026930	Avp	2:138227760-138227933	6.1194301	9.0455557	0.076754084	28.745439	0.076754084	38451	0.049771744
2	138244244	138245024	MGP_C57BL6NJ_G0026930	Avp	2:138244244-138245024	8.0023298	10.157262	0.09718285	32.278278	0.09718285	54935	0.070764007
2	138287132	138287778	MGP_C57BL6NJ_G0026930	Avp	2:138287132-138287778	4.93537	8.0266715	0.042550565	25.507575	0.042550565	97823	0.024484257
2	11350999	11351991	MGP_C57BL6NJ_G0025774	Hacd1	2:11350999-11351991	12.04209	15.841118	0.56145652	29.88906	0.56145652	525230.33	0.14301656
2	11876184	11877604	MGP_C57BL6NJ_G0025774	Hacd1	2:11876184-11877604	7.6833501	52.999718	0.89458325	100	0.89458325	0	0.76239264
2	11903222	11904177	MGP_C57BL6NJ_G0025774	Hacd1	2:11903222-11904177	10.89066	9.3463427	0.14308369	17.634703	0.14308369	26001.667	0.02150385
2	183675174	183676266	MGP_C57BL6NJ_G0027375	Rbm38	2:183675174-183676266	11.20456	0.45515883	0.083291029	100	0.083291029	742004.83	0.027931994
2	183702616	183703479	MGP_C57BL6NJ_G0027375	Rbm38	2:183702616-183703479	15.33502	0.45515883	0.11359895	100	0.11359895	714791.83	0.038095881
2	183779869	183780679	MGP_C57BL6NJ_G0027375	Rbm38	2:183779869-183780679	11.84076	0.45515883	0.087816884	100	0.087816884	637591.83	0.029449759
2	184395766	184396666	MGP_C57BL6NJ_G0027375	Rbm38	2:184395766-184396666	11.95068	0.45515883	0.080599916	100	0.080599916	21604.833	0.027029518
2	185221023	185221570	MGP_C57BL6NJ_G0027375	Rbm38	2:185221023-185221570	13.4755	0.45515883	0.086421812	100	0.086421812	802753.17	0.028981915
2	185603470	185604087	MGP_C57BL6NJ_G0027375	Rbm38	2:185603470-185604087	16.33506	0.38723402	0.092943061	85.076679	0.092943061	1185200.2	0.026517417
2	148421510	148422650	MGP_C57BL6NJ_G0026990	Ndufaf5	2:148421510-148422650	11.02898	52.861081	1.813366	100	1.813366	0	0.79467315
2	148483918	148484469	MGP_C57BL6NJ_G0026990	Ndufaf5	2:148483918-148484469	20.30657	11.184271	1.7093278	21.157854	1.7093278	61774.667	0.15848934
2	164862715	164863644	MGP_C57BL6NJ_G0027157	Trp53inp2	2:164862715-164863644	18.00453	16.906859	0.34118939	18.095904	0.34118939	27249	0.04114273
2	164875924	164876549	MGP_C57BL6NJ_G0027157	Trp53inp2	2:164875924-164876549	6.50982	25.548634	0.2253814	27.345448	0.2253814	14344	0.041069595
2	164890631	164891652	MGP_C57BL6NJ_G0027157	Trp53inp2	2:164890631-164891652	9.19454	93.429204	0.82859226	100	0.82859226	87	0.5521514
2	164892328	164892489	MGP_C57BL6NJ_G0027157	Trp53inp2	2:164892328-164892489	2.45627	93.429204	0.22135379	100	0.22135379	1436	0.14750416
2	164895905	164896364	MGP_C57BL6NJ_G0027157	Trp53inp2	2:164895905-164896364	3.1500299	89.460286	0.28997399	95.751952	0.28997399	5013	0.18502226
2	78280784	78282239	MGP_C57BL6NJ_G0026276	Nfe2l2	2:78280784-78282239	8.2746296	21.755736	0.28909152	20.660594	0.28909152	56223	0.032674319
2	78329567	78329845	MGP_C57BL6NJ_G0026276	Nfe2l2	2:78329567-78329845	4.3934398	17.316819	0.22815117	16.445123	0.22815117	8617	0.020525239
2	78330008	78330574	MGP_C57BL6NJ_G0026276	Nfe2l2	2:78330008-78330574	4.4950099	24.240199	0.38236169	23.019993	0.38236169	7888	0.048151293
2	78337298	78339238	MGP_C57BL6NJ_G0026276	Nfe2l2	2:78337298-78339238	7.08566	105.30063	1.2198105	100	1.2198105	0	0.66729946
2	78365967	78366374	MGP_C57BL6NJ_G0026276	Nfe2l2	2:78365967-78366374	3.3541501	23.328623	0.21807603	22.154305	0.21807603	27506	0.026429835
2	78367045	78367587	MGP_C57BL6NJ_G0026276	Nfe2l2	2:78367045-78367587	6.4945998	23.328623	0.42225796	22.154305	0.42225796	28584	0.051175768
2	78395317	78395812	MGP_C57BL6NJ_G0026276	Nfe2l2	2:78395317-78395812	8.10746	17.710618	0.45359751	16.819099	0.45359751	56856	0.041735131
2	88167376	88167834	MGP_C57BL6NJ_G0026330	Timm10	2:88167376-88167834	5.02107	105.7491	0.73330546	100	0.73330546	6777.5	0.27041816
2	88174229	88174812	MGP_C57BL6NJ_G0026330	Timm10	2:88174229-88174812	7.1659799	105.7491	1.0421214	100	1.0421214	0	0.384299
2	88175043	88175240	MGP_C57BL6NJ_G0026330	Timm10	2:88175043-88175240	2.08711	71.205357	0.16895199	67.334246	0.16895199	432.5	0.041951765
2	88179173	88179903	MGP_C57BL6NJ_G0026330	Timm10	2:88179173-88179903	7.5238099	71.205357	0.60879064	67.334246	0.60879064	4562.5	0.15116627
2	88202979	88203492	MGP_C57BL6NJ_G0026330	Timm10	2:88202979-88203492	8.2571602	28.970635	0.41514511	27.395634	0.41514511	28368.5	0.041940366
2	30208871	30210002	MGP_C57BL6NJ_G0025999	Usp20	2:30208871-30210002	10.5984	24.191477	0.15548145	46.575661	0.15548145	29324.667	0.060893268
2	30225554	30226542	MGP_C57BL6NJ_G0025999	Usp20	2:30225554-30226542	12.22862	46.889964	0.34166457	90.276881	0.34166457	12923.667	0.37828961
2	30242967	30244640	MGP_C57BL6NJ_G0025999	Usp20	2:30242967-30244640	4.15062	51.940169	0.14585314	100	0.14585314	9620.25	0.15037703
2	30254136	30254364	MGP_C57BL6NJ_G0025999	Usp20	2:30254136-30254364	2.4823101	42.715608	0.081731286	82.240026	0.081731286	17132.75	0.078393059
2	30254874	30255102	MGP_C57BL6NJ_G0025999	Usp20	2:30254874-30255102	5.6427398	42.715608	0.18579	82.240026	0.18579	17747.75	0.1782016
2	30272948	30273364	MGP_C57BL6NJ_G0025999	Usp20	2:30272948-30273364	3.79234	21.770151	0.069971144	41.913901	0.069971144	33622.333	0.024198016
2	185221023	185221570	MGP_C57BL6NJ_G0027391	Tubb1	2:185221023-185221570	13.4755	0.45515883	0.086421812	100	0.086421812	781184	0.028072916
2	185603470	185604087	MGP_C57BL6NJ_G0027391	Tubb1	2:185603470-185604087	16.33506	0.45515883	0.10924623	100	0.10924623	398667	0.035487108
2	185966167	185966903	MGP_C57BL6NJ_G0027391	Tubb1	2:185966167-185966903	11.10465	0.45515883	0.081577515	100	0.081577515	35851	0.026499314
2	186015599	186016369	MGP_C57BL6NJ_G0027391	Tubb1	2:186015599-186016369	16.405861	0.45515883	0.12191441	100	0.12191441	12846	0.039602192
2	186026120	186027192	MGP_C57BL6NJ_G0027391	Tubb1	2:186026120-186027192	12.08749	0.45515883	0.089971463	100	0.089971463	23367	0.029225971
2	186439092	186439664	MGP_C57BL6NJ_G0027391	Tubb1	2:186439092-186439664	8.0374498	0.45515883	0.070795685	100	0.070795685	436339	0.022996988
2	186528266	186528427	MGP_C57BL6NJ_G0027391	Tubb1	2:186528266-186528427	14.59249	0.45515883	0.13077978	100	0.13077978	525513	0.042481981
2	186583460	186584156	MGP_C57BL6NJ_G0027391	Tubb1	2:186583460-186584156	8.6299696	0.45515883	0.078136532	100	0.078136532	580707	0.025381559
2	186810029	186811032	MGP_C57BL6NJ_G0027391	Tubb1	2:186810029-186811032	17.011761	0.45515883	0.16340566	100	0.16340566	807276	0.053080042
2	186817474	186818742	MGP_C57BL6NJ_G0027391	Tubb1	2:186817474-186818742	9.3714104	0.45515883	0.090130533	100	0.090130533	814721	0.029277642
2	173929361	173929721	MGP_C57BL6NJ_G0003799	0610039K10Rik	2:173929361-173929721	3.3380301	61.821484	0.26355069	100	0.26355069	2926	0.14921074
2	173932343	173933302	MGP_C57BL6NJ_G0003799	0610039K10Rik	2:173932343-173933302	8.90201	61.821484	0.61312096	100	0.61312096	0	0.34712196
2	173938843	173939524	MGP_C57BL6NJ_G0003799	0610039K10Rik	2:173938843-173939524	20.859819	39.799874	0.92931628	64.37871	0.92931628	6197	0.3387207
2	173943643	173943958	MGP_C57BL6NJ_G0003799	0610039K10Rik	2:173943643-173943958	3.3231499	30.681468	0.12206084	49.629135	0.12206084	10997	0.034296436
2	124533653	124534057	MGP_C57BL6NJ_G0026732	Thbs1	2:124533653-124534057	36.008881	3.7589754	0.59679788	11.936337	0.59679788	236692	0.10131446
2	124676059	124676572	MGP_C57BL6NJ_G0026732	Thbs1	2:124676059-124676572	6.8961802	5.429935	0.12650052	17.242341	0.12650052	94177	0.025181362
2	124686306	124687236	MGP_C57BL6NJ_G0026732	Thbs1	2:124686306-124687236	8.4385796	7.2922518	0.21521039	23.155985	0.21521039	83513	0.059880835
2	124689799	124689994	MGP_C57BL6NJ_G0026732	Thbs1	2:124689799-124689994	4.1800098	7.2922518	0.10646191	23.155985	0.10646191	80755	0.029622307
2	124717056	124717497	MGP_C57BL6NJ_G0026732	Thbs1	2:124717056-124717497	5.8056102	7.5424262	0.15310742	23.950394	0.15310742	53252	0.038255126
2	124725453	124725790	MGP_C57BL6NJ_G0026732	Thbs1	2:124725453-124725790	4.5503502	8.5933219	0.12458804	27.287433	0.12458804	44959	0.036141798
2	124763414	124765480	MGP_C57BL6NJ_G0026732	Thbs1	2:124763414-124765480	5.9582801	31.491867	0.47602534	100	0.47602534	5400.5	0.50466159
2	124926836	124927310	MGP_C57BL6NJ_G0026732	Thbs1	2:124926836-124927310	8.4730597	5.7553715	0.12163501	18.275739	0.12163501	156088	0.032239284
2	161518101	161518496	MGP_C57BL6NJ_G0027082	Sox12	2:161518101-161518496	3.0801401	50.57428	0.26858127	100	0.26858127	1529.5	0.12306121
2	161519094	161519609	MGP_C57BL6NJ_G0027082	Sox12	2:161519094-161519609	3.15007	50.57428	0.274679	100	0.274679	416.5	0.12585512
2	161519792	161521162	MGP_C57BL6NJ_G0027082	Sox12	2:161519792-161521162	6.1946201	50.57428	0.50981149	100	0.50981149	0	0.23359044
2	161527984	161528569	MGP_C57BL6NJ_G0027082	Sox12	2:161527984-161528569	8.9406996	46.208066	0.65446308	91.366729	0.65446308	7959.5	0.27397989
2	161533268	161534208	MGP_C57BL6NJ_G0027082	Sox12	2:161533268-161534208	6.0698099	37.134263	0.35212767	73.425192	0.35212767	13243.5	0.11846517
2	161538783	161539890	MGP_C57BL6NJ_G0027082	Sox12	2:161538783-161539890	8.2938995	14.686481	0.18661676	29.039427	0.18661676	18758.5	0.024830424
2	59629455	59629711	MGP_C57BL6NJ_G0026167	Acvr1	2:59629455-59629711	36.946899	5.6290353	0.69259297	19.790011	0.69259297	206878.25	0.067971188
2	59718657	59719038	MGP_C57BL6NJ_G0026167	Acvr1	2:59718657-59719038	18.884081	6.0091547	0.42910498	21.126398	0.42910498	117551.25	0.034944248
2	59787223	59787858	MGP_C57BL6NJ_G0026167	Acvr1	2:59787223-59787858	3.41364	11.025598	0.13136971	38.76272	0.13136971	48731.25	0.020936218
2	59788035	59788454	MGP_C57BL6NJ_G0026167	Acvr1	2:59788035-59788454	4.66961	11.025598	0.17970416	38.76272	0.17970416	48135.25	0.028639216
2	59794105	59794340	MGP_C57BL6NJ_G0026167	Acvr1	2:59794105-59794340	6.9039698	8.571021	0.25794705	30.133157	0.25794705	42249.25	0.029426138
2	59814900	59815135	MGP_C57BL6NJ_G0026167	Acvr1	2:59814900-59815135	4.0796199	27.654133	0.35653738	97.223696	0.35653738	21454.25	0.23563221
2	59831408	59831889	MGP_C57BL6NJ_G0026167	Acvr1	2:59831408-59831889	6.5317998	28.44382	0.58864659	100	0.58864659	15097.75	0.32339257
2	59865686	59866325	MGP_C57BL6NJ_G0026167	Acvr1	2:59865686-59866325	3.23457	15.87366	0.1378116	55.807061	0.1378116	29244.75	0.054326976
2	59866593	59867180	MGP_C57BL6NJ_G0026167	Acvr1	2:59866593-59867180	7.9706202	15.87366	0.33959504	55.807061	0.33959504	30004.75	0.13387241
2	179471323	179471686	MGP_C57BL6NJ_G0027350	Nfatc2	2:179471323-179471686	2.92136	14.794818	0.10377429	33.069442	0.10377429	45543	0.024545208
2	179481019	179481520	MGP_C57BL6NJ_G0027350	Nfatc2	2:179481019-179481520	2.5665901	14.715522	0.10243943	32.8922	0.10243943	36080.5	0.020619319
2	179483739	179484041	MGP_C57BL6NJ_G0027350	Nfatc2	2:179483739-179484041	3.0516	14.715522	0.12179746	32.8922	0.12179746	34214.625	0.024515762
2	179512217	179512795	MGP_C57BL6NJ_G0027350	Nfatc2	2:179512217-179512795	4.9641299	43.428878	0.35684846	97.072418	0.35684846	12614.625	0.14680115
2	179515508	179515728	MGP_C57BL6NJ_G0027350	Nfatc2	2:179515508-179515728	2.65133	44.738638	0.19566317	100	0.19566317	10459.625	0.080563756
2	179518461	179519698	MGP_C57BL6NJ_G0027350	Nfatc2	2:179518461-179519698	4.0352402	44.738638	0.29779314	100	0.29779314	7581.625	0.12261548
2	179525270	179525474	MGP_C57BL6NJ_G0027350	Nfatc2	2:179525270-179525474	2.4648399	40.848738	0.17277209	91.305277	0.17277209	10698.5	0.071854551
2	179530417	179531284	MGP_C57BL6NJ_G0027350	Nfatc2	2:179530417-179531284	6.4017701	37.021274	0.39132481	82.750114	0.39132481	13255.875	0.16069733
2	179533727	179533942	MGP_C57BL6NJ_G0027350	Nfatc2	2:179533727-179533942	3.1536701	37.021274	0.19277627	82.750114	0.19277627	16499	0.079163471
2	179536592	179537539	MGP_C57BL6NJ_G0027350	Nfatc2	2:179536592-179537539	3.1582501	27.407335	0.16354514	61.260994	0.16354514	19364	0.051095252
2	179539892	179540347	MGP_C57BL6NJ_G0027350	Nfatc2	2:179539892-179540347	3.4590399	17.237236	0.16183351	38.528746	0.16183351	22664	0.027723209
2	179557372	179557978	MGP_C57BL6NJ_G0027350	Nfatc2	2:179557372-179557978	6.27634	13.952906	0.21381446	31.187597	0.21381446	40144	0.02577687
2	179563439	179564055	MGP_C57BL6NJ_G0027350	Nfatc2	2:179563439-179564055	5.4917998	15.969236	0.22217769	35.694506	0.22217769	46211	0.028664063
2	31985735	31986224	MGP_C57BL6NJ_G0026032	St6galnac6	2:31985735-31986224	6.6383801	14.382687	0.047663684	23.15501	0.047663684	38488	0.020226738
2	32004817	32006284	MGP_C57BL6NJ_G0026032	St6galnac6	2:32004817-32006284	4.6879201	30.292929	0.067986683	48.769266	0.067986683	18428	0.06174743
2	32019443	32019681	MGP_C57BL6NJ_G0026032	St6galnac6	2:32019443-32019681	2.35922	49.432624	0.055804082	79.582689	0.055804082	5709.1818	0.085499976
2	32020601	32020940	MGP_C57BL6NJ_G0026032	St6galnac6	2:32020601-32020940	4.5791898	62.114794	0.13397941	100	0.13397941	4889.6364	0.24389282
2	32024517	32027013	MGP_C57BL6NJ_G0026032	St6galnac6	2:32024517-32027013	4.6202102	56.061681	0.12353918	90.254958	0.12353918	1263.0909	0.20471795
2	32040281	32041280	MGP_C57BL6NJ_G0026032	St6galnac6	2:32040281-32041280	4.37395	23.007839	0.052157634	37.040836	0.052157634	15570	0.03645893
2	32044746	32046202	MGP_C57BL6NJ_G0026032	St6galnac6	2:32044746-32046202	2.8021901	22.497034	0.033054587	36.218479	0.033054587	20035	0.022656544
2	32057241	32057778	MGP_C57BL6NJ_G0026032	St6galnac6	2:32057241-32057778	4.79457	19.45069	0.055669151	31.314102	0.055669151	32530	0.037192791
2	32084807	32085660	MGP_C57BL6NJ_G0026032	St6galnac6	2:32084807-32085660	4.26437	17.116775	0.040138048	27.55668	0.040138048	60096	0.020359794
2	97714400	97715029	MGP_C57BL6NJ_G0015839	4631405J19Rik	2:97714400-97715029	3.4323101	24.153221	0.13210132	19.346031	0.13210132	14624.6	0.023652289
2	97729955	97730181	MGP_C57BL6NJ_G0015839	4631405J19Rik	2:97729955-97730181	2.80796	124.84845	0.33674593	100	0.33674593	724	0.30833942
2	97732611	97734043	MGP_C57BL6NJ_G0015839	4631405J19Rik	2:97732611-97734043	4.5795698	124.84845	0.54920706	100	0.54920706	2958.4	0.50287821
2	97747208	97747938	MGP_C57BL6NJ_G0015839	4631405J19Rik	2:97747208-97747938	11.00281	14.715967	0.27754576	11.787064	0.27754576	17555.4	0.039839746
2	98045329	98045797	MGP_C57BL6NJ_G0015839	4631405J19Rik	2:98045329-98045797	4.3372102	10.776942	0.11158964	8.6320188	0.11158964	315676.4	0.029832084
